"","X","Area1","Area2","Area3","Area4","Area5","Area6","Area7","Area8","Peak9","FCS","sumCh"
"86361",203985,0.508615761354016,-0.67504090202113,0.778146545501271,1.11842667152582,0.529881611566567,0.544799028900951,-0.107998390827101,-0.081428705691943,2.51416562060318,326.712402,2.61540162030845
"67179",140835,1.02719580359577,0.136045777238212,0.443614975441143,0.777415656744909,0.808693696747053,0.195276255411656,0.639657882234047,0.488271578508133,2.51247769435504,325.445068,4.51617162592093
"37895",69923,0.563293918730619,0.848123444236481,0.00738713828701163,-0.165315493278349,-0.529657143085651,-0.506734391759333,0.0341843108561126,0.393035641188096,2.63987225328245,436.387451,0.644317425174987
"71262",153924,1.24203060837808,0.61487613326501,0.655501188194956,-0.568092903504477,0.684160808608277,0.679874318067577,-1.27558485073169,-0.417324281761675,2.31482813777603,206.456299,1.61544102051606
"58721",114200,1.04559505142146,0.984875194621013,0.871762781135701,0.242710094599705,0.488658148794338,0.752582186621467,-0.277329887767246,-0.283796259000158,2.58510531882602,384.685059,3.82505731042628
"19253",46905,0.922234588776084,0.801115800173879,0.768845063163056,0.340122340118122,0.396372332770776,0.616781460299372,-0.779332398923275,0.0512806686667285,2.59712638024746,395.481689,3.11741985504474
"86347",203945,1.30949715501835,0.017433207189488,-0.182590660745254,0.538035433127556,0.138204457540198,-0.164322742849065,0.486474118652153,0.1031127459298,2.62825768379998,424.871582,2.24584371386323
"80546",184883,0.89371078631686,0.701097604480132,-0.0397499933997638,0.747349184167214,0.729865010901926,-0.0618206388633509,-0.525817256590108,0.338428004545934,2.67434368978425,472.436768,2.78306270155884
"108599",281766,0.972808529789619,1.17016334242316,0.856255620074921,0.603504655066236,0.569903870231314,0.479206355862748,-1.04533787534286,-1.05504874010136,2.69553319161768,496.058838,2.55145575800377
"39209",71839,2.56870167066437,2.21789862374606,1.92682498630544,1.46842520099882,1.01738026045264,0.631392218851769,0.482655810336542,0.212995758789954,3.25884543298674,1814.869629,10.5262745301456
"96989",239926,0.235656696339557,-0.220404951583382,-0.310761308638694,0.262055535548188,0.338684338820765,0.146176115620073,0.529038362783529,0.68721878026446,2.46013074864189,288.48999,1.6676635691545
"103043",261258,0.907640487410205,0.100453604611046,1.05771508287225,0.627668118673746,0.55505730815852,0.838692905466379,-0.164063503611149,0.428697553633629,2.39372254711143,247.583984,4.35186155721463
"119698",328355,1.19887195458722,0.781152255817932,-1.16197622306427,0.519273816480239,0.107662350236455,0.747054669463824,-1.07738870848808,-0.156386057477784,2.39882212149573,250.508301,0.958264057555544
"46294",83854,0.653898542971089,-0.0815806508919964,1.07497302163711,0.0361448344177755,0.423520457889474,0.604309338890414,-0.119396748607614,-0.24796923178481,2.66098908356935,458.130371,2.34389956452144
"95191",233674,0.817605624214594,0.351861407551479,0.740215004262484,-0.0849903079245458,0.604176354852508,0.263300810615597,0.141666396252469,-0.386713288465795,2.63462116002556,431.142822,2.44712200135879
"131475",379001,2.64943968630571,2.51882243862452,2.42794895563986,1.96971872716072,1.65139927961692,1.84502551918957,1.2711459695211,0.981216245703178,3.10588108584654,1276.089355,15.3147168217616
"47793",86809,1.30274612438126,0.716517677912946,0.306479927481712,-0.458622974694366,0.512451847701784,0.480580207051395,0.472394386368436,-0.202284542656194,3.01487180977825,1034.83667,3.13026265354697
"63179",127999,0.631031704125326,0.574816109989035,0.909883872679785,0.525729933059351,0.820145740068667,0.725158883497905,-0.524334621674057,-0.559637276624379,2.61618027606104,413.218994,3.10279434512163
"66060",137563,1.26399547306273,1.33138696296453,0.631090304328247,0.729854818068147,0.417724556667575,0.946217515523286,-0.356133953512357,0.395323247262918,2.59722744244268,395.57373,5.35945892436507
"64462",132307,0.461210151968092,0.5921802006377,0.418429074444772,1.02852879711189,-0.0737259961677791,0.501920420757408,0.374597324542788,0.426602665040717,2.36317111650853,230.765625,3.72974263833559
"16280",40046,0.957967979928124,1.01738522578736,0.818920670757427,0.699437053970881,0.279123279607627,0.864981312084612,0.355166750295368,0.115276259202196,2.42070295218025,263.452881,5.10825853163359
"103208",261826,0.894095535780911,0.605012364533597,0.824706956793969,0.633048400838704,-0.452142872603006,0.0605278657765413,0.314413960628327,-0.447582457515649,2.78829821143881,614.183594,2.43207975423339
"34751",65587,0.802362010530215,0.985857814687316,0.403901377179811,0.663954927500111,0.657226954132012,0.751833861026603,-0.333788192636458,0.173357329256445,2.57048108470472,371.947021,4.10470608167606
"128443",365749,0.761568608000384,0.662091717605537,0.144300157617679,0.318903549638909,0.901977747258125,-0.435886918505197,0.275145668971393,-0.0484162564946202,2.82321720012259,665.605957,2.57968427409221
"45857",82943,0.9144756469784,-0.0310363247925082,0.812630304864685,-0.0103900212818042,0.276254258336436,0.22476374455222,0.750321291654627,-1.25250274006832,2.43950192199682,275.107178,1.68451616024374
"88452",210930,0.941678857155206,0.999862393710146,0.01828514120518,1.14475461248703,0.911859585704867,0.601124817757253,0.311974341936278,0.152024017176507,2.50921795093995,323.011475,5.08156376713247
"133711",388592,1.18843715802634,0.0139485231564379,0.804523173616846,0.056839321260494,0.515390687255991,0.612929162172221,-0.848124737606461,-0.477403203340645,2.80308135054623,635.449951,1.86654008454123
"106128",272212,0.585971880840498,1.16486095070989,0.757324197227089,0.930045645619831,0.762077711777159,0.308517033396975,0.125668606278398,0.151392529818755,2.28867586122787,194.390869,4.7858585556686
"82181",190372,0.835391026923981,0.765404918344438,0.305094586810122,0.264299901372164,0.217502631635007,0.552775134280537,-0.0970517247007544,-0.245709013297393,2.47246754009999,296.80249,2.5977074613681
"61291",121994,0.879692695859247,1.15003804778384,0.617683869202489,-1.20160489706396,-0.419901082940953,0.469615419335063,0.318124507713531,0.24360598252689,2.39098898099344,246.030518,2.05725454241615
"101808",256986,0.626767983052355,1.15589124528542,-0.562078289140712,0.418939334744766,0.781297221588637,0.876235281323026,-0.464855313094038,0.0977711463893881,3.00171396407286,1003.954346,2.92996861014884
"18389",45440,1.39647926343973,1.0931627474594,0.645865769943294,0.251407508663387,0.738577311835806,0.104146575638122,0.19222696459589,0.549927545851926,2.94709012867513,885.299316,4.97179368742755
"58681",114087,0.986409462204231,1.09455420615588,-0.474977232346823,0.792972764865798,0.615461748021671,0.243698666275007,0.104528080557452,0.222374362039815,2.57239193900989,373.587158,3.58502205777303
"5496",9945,0.880320159261649,-0.173056828861523,-0.71648167832422,0.723932067316711,0.213274643427023,0.733866814532434,-0.00369983522277381,-1.04756114006308,2.97069002902397,934.738281,0.610594202066217
"128217",364729,0.863978744195121,0.28373575812078,0.841105953729635,0.335892378963549,-1.15941092745225,-0.271129431023686,0.0257870099778945,0.372922492159313,2.5783473221587,378.745361,1.29288197867036
"24180",53221,0.0162776780111011,0.531527069966673,0.613238356913957,0.307684904242809,-0.0155104921736527,0.764893135206122,0.321922632344301,0.43005617978722,2.26295139821414,183.210938,2.97008946429853
"7667",14411,2.62395995476848,2.23057586498353,1.86866278533303,1.950632096943,1.38946307567119,1.03902228420035,0.592814291143975,0.710541631986746,3.03130025205801,1074.732178,12.4056719850303
"98634",245680,0.581758681475708,-0.0507520162311418,0.953062038308203,0.478998987533114,0.928183057293382,0.333211623452743,0.277329067050656,-2.58956021378965,3.2702836489173,1863.303711,0.912231225093009
"73155",160381,0.444213638033791,0.902634444683149,1.03972293353089,0.864895664786049,0.948533944934452,1.12637174564421,0.266215228006177,0.00316702566865724,2.7799046054899,602.427246,5.59575462528738
"77127",173779,0.770813291458917,0.667096031011452,0.742235980144005,0.760705888719731,0.507619103186829,0.841594076284943,0.458667606619335,0.170440091626265,2.97146871942078,936.415771,4.91917206905148
"70359",150933,0.906983520536228,0.103478733439318,0.475114528091064,0.120209233966079,0.173469487611495,0.71950844962272,-0.122466256057022,-0.471363497183476,2.34797476340762,222.830566,1.90493420002641
"103026",261192,1.19645000002341,1.31809780571922,0.636521796077593,-0.396735427836864,0.459152051283638,0.0130151225085599,0.0767128807152816,0.384044476632952,2.31491235429511,206.496338,3.68725870512379
"97651",242201,1.39493435497383,0.672329081284199,0.426302196666414,0.335704766544204,0.226966001577599,1.13168373949585,0.740694758306541,-0.0589613807704687,2.38965138271029,245.273926,4.86965351807818
"142689",426309,0.439598874240926,0.211504452373396,0.950528219641991,0.440203725159845,0.759492732067331,-0.297555676646904,-0.244461281159529,-0.319105431754703,2.5675203122774,369.419922,1.94020561392235
"93984",229403,0.574251833305611,1.04625793496663,0.729709746496328,-0.49386718619292,-0.850648463119473,0.389261086969647,0.659542755370634,0.221512040901395,2.09421105408705,124.225586,2.27601974869785
"53235",99047,1.25858063400516,1.31828236875768,1.17899403112419,-0.716291810952535,0.151258580598036,0.23034263395877,0.374856814460721,-0.0274079526429497,2.11382099431635,129.963379,3.76861529930908
"28142",57629,0.893231577111675,-1.32220148902518,-1.10073228931821,0.11467068728053,0.482956577353843,-0.115998642491878,0.533443862917782,-0.302751471964047,2.36711421642961,232.870361,-0.817381188135484
"126504",357155,2.6307481716239,2.18097019555347,1.73866535214142,1.33908837045691,0.39703277601107,0.467453744544902,0.257379744663049,-1.08082773348974,3.04926497589622,1120.121094,7.93051062150498
"48659",88508,2.88415924293265,2.46871719177216,2.19725943573431,2.31708806810151,1.74914732368747,1.50218100468248,1.00538593841569,0.419403860498235,3.22407589247597,1675.235596,14.5433420658245
"55536",104963,0.392323334506804,0.802815648074382,0.232663786093827,1.0261164196542,0.772658960930115,0.516534712868688,0.455747102297988,-1.71489297043319,2.37497063689124,237.121338,2.48396699399282
"110858",290882,0.568820680621604,0.540880816340316,0.432808043139563,0.824351517241976,0.328244604549551,0.761299309849071,-0.621945672813708,0.696968687866286,2.40468967624025,253.915771,3.53142798679466
"16048",39282,0.801937913452686,0.857270605057732,0.731777026084186,0.614998609849412,0.434586147737468,0.54563809345802,0.298434730144686,-0.300274112859447,2.75969070912575,575.030273,3.98436901292474
"43480",78655,0.872768575043692,1.00628218766384,0.719215321506314,0.861099540298728,0.605801991179803,0.779718394027159,0.554767576463615,-0.249399819034506,2.39156866350325,246.359131,5.15025376714864
"71534",154810,0.953200014071231,0.579596466815858,0.512474667781853,-0.313303862991278,-0.0230286037875728,0.769018663489562,0.5167847737135,0.466554608041659,2.54753134126222,352.802246,3.46129672713481
"45814",82853,1.12024973442444,0.439959205018428,0.584893181513322,0.675167242583959,0.288853507487217,0.226675932304385,0.0572921150152281,0.126668340037721,2.75013063199394,562.510498,3.51975925838471
"15172",36203,-0.510374748033789,0.888191741636573,-0.00445737702096956,0.56303065701335,-0.649647298292242,-2.08740600224789,0.110399117571773,0.295887370226743,2.49670301170822,313.836182,-1.39437653914646
"70535",151468,0.782681551248459,0.711184941190165,0.159512151040646,0.145719296371295,0.610793092207012,0.872809671075526,0.240799519470188,-0.10796275023949,2.73976253722914,549.240479,3.4155374723638
"96145",237032,1.25918990229821,0.797457563696105,0.860357893807785,0.702132546136182,-0.321878767679572,0.509735046804843,-0.229566290192623,0.216211573407505,2.56696515810173,368.947998,3.79363946827844
"5484",9916,0.917238181268991,-0.0828286108276167,0.0245435424079307,0.297413593354684,0.86121798346909,0.475164118691496,0.191105173921215,0.158052946988349,2.54005285627458,346.779053,2.84190692927414
"134542",391910,2.72883733139069,2.42461289338085,2.59201449755066,2.91089821592102,2.36757369771626,2.22534304680923,1.7890629940002,1.38886016242191,3.06638407815942,1165.156006,18.4272028391908
"80815",185827,1.0731831971882,-0.518531572591799,0.304079520067808,0.472657003505576,0.0742886057567897,0.519761729290653,0.537151405048338,0.0448649675005998,2.57366156402656,374.680908,2.50745485576617
"35291",66300,0.731966573979423,-0.555497717487757,0.285632460203146,0.231405359032327,-1.02354914064867,0.235281687452765,0.340378469936915,0.386803132680777,2.60843383569523,405.913818,0.632420825148927
"34779",65624,0.729818170427612,0.808322672877747,0.123281459415821,-0.358330600047576,-0.00817651573975926,0.208275508132383,0.069696950271323,0.325797986137286,2.22618943832407,168.34082,1.89868563147484
"88320",210478,2.72345928019458,2.3771817470094,2.50537705224565,2.78542051477456,2.27519912387705,2.17213346439824,1.73959278507909,1.3007612796965,3.11523229918039,1303.864014,17.8791252472751
"27899",57362,0.287934460484434,1.15993240039489,0.968386786044129,-0.365733378473328,0.0153090288635327,0.649011451850721,0.02365733792852,0.198100393583903,2.54566915598311,351.292725,2.9365984806768
"1610",3058,2.77253062473744,2.48316802828956,2.30750971476496,1.84975383918066,1.73054429297834,1.84331570360307,1.4180213795641,1.0062863826072,3.13366573481407,1360.397217,15.4111299657253
"91069",219389,-0.227869072615635,-0.132769464669462,0.275957362070912,0.627173146881094,0.181604946145783,0.940985041021496,-0.523020637988164,0.0521489047651819,2.15421572966513,142.631592,1.19421022561121
"55621",105166,1.3615074039594,0.10836947955289,0.0399876436160552,0.0551048997582561,-0.425714020884268,0.169385787968036,0.697486965168261,-0.103495277312407,2.58189096267494,381.848389,1.90263288182623
"78860",179401,1.17357855931817,0.330807301213916,-0.462402514585055,-0.676294242382291,0.538253046795873,0.607702768475223,-0.333680492440601,-1.12472453749533,2.25146949164112,178.430664,0.0532398888999073
"50112",91639,2.58709531425,2.42927863598815,2.33975950221774,1.89510971927182,1.73638948178983,1.88972484096201,1.49621098797448,1.12388047324515,3.08895524380831,1227.312744,15.4974489556992
"49",70,1.53841328161978,1.41165860556012,1.210071145037,1.13038266408408,1.00915992303019,1.15142746630025,0.882130591415838,0.843472601934011,2.46892145440644,294.388916,9.17671627898128
"28395",57918,0.460740326091926,0.523539672607773,-0.432540732137254,0.306447331484674,-0.161126992254204,-0.279047283298416,0.167808666249643,-0.248806377278815,2.39351051050775,247.463135,0.337014611465327
"38466",70777,0.848094917235208,0.41018061755063,-0.000187221270782963,0.169424892816901,0.346526461959134,0.427762891724942,-0.0408464691871025,-0.594001748310499,2.54418284298813,350.092529,1.56695434251843
"25194",54355,0.747865365969246,0.724386068086225,0.416615047950008,0.297524155590818,0.199439486185993,0.434318953126285,0.522470968529887,-0.280681974118945,2.57794933499883,378.398438,3.06193807131952
"77581",175329,2.62325342444808,2.22821266802734,1.82823136385929,1.42799740236131,0.917342421574767,0.905117635840617,0.71918041804179,-0.52731667038696,3.25838294919755,1812.937988,10.1220186637662
"77786",175869,-0.169398501534441,1.00634035678407,0.583976292446625,0.636753607287766,0.597982755955704,0.960112015361323,0.0427251076184962,0.129352764329302,2.44567526298056,279.045654,3.78784439824885
"114112",304648,1.22581336523783,1.18369894240514,0.0575717810306941,0.512107532694796,0.955556432130344,0.390458710861316,-0.226028617121605,0.21604919471485,2.497813110748,314.639404,4.31522734195337
"107565",277776,0.708815240615975,0.817955398376969,-1.03646715947336,0.849532426226854,0.433345089437654,0.591611918489522,0.385833905771529,-0.230853177053152,2.36567121101801,232.0979,2.51977364239199
"124938",350380,2.64785494816033,2.39871737888471,2.25184410508009,1.87685751471712,1.67831897662501,1.85902042711343,1.29954192320741,0.954607115456334,3.05422897419352,1132.997559,14.9667623892444
"121363",335329,1.15883221096724,1.02085732988019,0.492060065946492,0.954486466151346,0.704465652206582,0.354178573964496,0.168489233617339,-0.348995444943048,2.56304806309989,365.635254,4.50437408779063
"24497",53572,0.831771583206244,0.686911056761826,-0.211015441682706,0.183094381750499,-1.04068189277703,0.0743914430426061,0.201722859565813,-0.0119576880975601,2.59694671584634,395.318115,0.714236301769687
"46513",84290,0.961420382107698,0.964606267244085,0.72097212063407,0.732336976128653,0.449618615869069,-0.119631215833437,-0.434282017017592,0.339518617591284,2.36065885571477,229.43457,3.61455974672383
"121402",335471,0.750663417252835,1.20910663940506,0.694487002110075,0.896282437128162,0.512044487745564,0.626704385585728,0.572504154433943,-0.682824953404712,2.28712020604541,193.695801,4.57896757025666
"63878",130340,1.13576047670969,0.288458048194925,0.252469517962417,0.479954019080485,-0.349291401226779,-0.524639755803059,0.123048597068216,-0.818264999249668,2.46422297366133,291.221191,0.587494502736222
"43000",77838,1.12138333310446,0.895199429344363,0.825259963479758,0.809427453511318,0.640797055338832,0.740272662762175,-0.203672716013993,-0.0581905269911618,3.01300838142592,1030.406006,4.77047665453575
"87545",207954,2.72857044334988,2.49337460685327,2.42017541125887,2.19335188924433,1.80894972553345,1.8682825126854,1.37310203883176,1.09738206030907,3.13742875802418,1372.23584,15.983188688066
"73497",161525,1.05327932547336,0.930355531279231,0.453837195393687,0.853588529446531,0.250173995097041,-0.341659427912848,0.264168965199804,0.0356718348980042,2.45052349419555,282.178223,3.49941594887481
"41713",75632,0.856450345226166,0.405225943322133,0.916257919059928,0.742711623201156,0.597608866803048,0.477808199311208,0.386719534693835,0.288339340154245,2.52953330101452,338.480225,4.67112177177172
"103708",263607,0.795522567527197,1.02700133934523,0.405818823154751,0.117324004535422,0.525891956441245,0.708580310492889,-0.455041944126863,0.230506397726793,2.47968803649137,301.77832,3.35560345509666
"65602",136051,1.21678901745008,0.534824118719864,-0.0353689498974444,-0.0693687870365584,0.502486933784481,0.545147103297742,-0.834011213779622,-0.211625847498229,2.61756264740057,414.536377,1.64887237504031
"107307",276751,1.04375559817401,0.341412166245697,0.53452957031967,0.593938016260172,0.794899142149195,-0.385443395941815,0.430314400066734,0.620411957814162,2.65161159269453,448.344238,3.97381745508783
"144655",434260,-0.319213199944361,1.02031780958344,0.569129301342803,0.301128786421592,0.276993431946791,0.853233621057155,0.546159031801668,0.331247872557454,2.88891846107134,774.316406,3.57899665476654
"60088",118275,2.74481083061748,2.61551409990527,2.53710088592208,2.08815650892427,1.92203573142372,2.11987544541864,1.61431662334079,1.23016986140339,3.11054491270138,1289.866943,16.8719799869557
"78269",177476,0.387965596650033,0.799215344299474,0.19963918539791,0.849188691166116,0.298153932733196,0.181706420659776,0.194507681724328,-0.984971541424367,2.4519755978593,283.123291,1.92540531120647
"10317",20755,0.855530300599368,0.703707928993489,-0.213295416059495,0.135319373766359,-0.999344709951896,0.573560584977097,-0.32635530038482,0.371993677662997,2.34683509054235,222.246582,1.1011164396031
"20459",48634,0.813674175097033,-0.105267015378216,-0.0882321435468803,0.43943201746409,0.345837971566819,0.362783586739631,0.360026984839917,-0.662161520635379,2.55477240327754,358.733887,1.46609405614702
"92440",224061,0.570091716421515,0.770992656112717,0.510680103032076,0.389357131909192,0.197437151646784,-1.58382565254291,0.120616700526067,0.527590464626443,2.57337423932683,374.433105,1.50294027173188
"69368",147675,0.729463021651757,0.608385988468509,0.641579597538783,0.938144809285768,0.67033381663727,0.520456544070163,0.614450147578535,-0.117428221571261,2.4081243953711,255.931885,4.60538570365952
"50733",93083,0.970408482158954,0.761718981224068,0.74165677325918,0.526064007744765,0.123999537135297,0.124992368665104,0.429128967448984,-0.0535536304271481,2.19811452327662,157.802734,3.6244154872092
"27622",57039,0.10337982055273,0.543497006146738,-0.403530462749866,0.963787921757389,0.591497794534401,1.03122476934161,0.723434490426721,0.292498410956358,2.31051647495588,204.416748,3.84578975096608
"4207",7369,1.32728232830246,0.588953154367616,0.686748492183345,0.30077998724282,0.350708823904267,-0.371218849276708,-0.155133438580519,0.348912839068114,2.46805655565927,293.803223,3.0770333372114
"67465",141552,1.26278513066409,0.949493688174891,0.724969694598126,-0.554190372659407,0.964978002939604,0.566301702381729,0.460500634862845,0.141825894511075,2.78334168102447,607.213867,4.51666437547295
"28976",58577,-0.00443894886986716,0.613834002391645,0.0752191095700615,0.346219731246221,0.177234553109559,-0.292041687035938,0.199899643874131,-0.168849101217477,2.70025571470002,501.482422,0.947077303068335
"23764",52752,1.24471154438066,0.464495508882169,0.974548719023553,0.768019808997147,-0.00127435066872539,0.810629655305634,-0.582088422426288,0.496464953413436,2.57228776782131,373.497559,4.17550741690759
"7810",14653,-1.38361902240565,0.184786794821098,-0.203753939850752,0.302931078573044,0.735518180483836,0.737373322526136,0.309760649056678,0.0188340112151177,2.5864188895248,385.850342,0.701831074419505
"137296",404113,2.65364513155225,2.33049003606979,2.49036816173863,2.8066374386326,2.28348211765586,2.21756807601406,1.70058688313647,1.33679725161083,3.02740137463058,1065.126953,17.8195750964105
"120009",329711,2.7113533321324,2.39692274284004,2.40872443549023,2.70841804704007,2.23932182156396,2.17895934794363,1.71264702515297,1.32599697905175,3.04791807680155,1116.652588,17.682343731215
"101153",254706,0.580621547493322,0.859123039654678,0.33644292212384,0.505376159693506,0.41709669286125,0.320679372168024,0.335560995779134,0.207069929499099,2.37380962446861,236.488281,3.56197065927285
"91055",219344,2.77054648697321,2.4950217543161,2.31639233545304,1.8302077081385,1.7543644608881,1.98250290353461,1.47392152880078,1.17653809184995,3.25277465728899,1789.677002,15.7994952699543
"117013",316997,1.03330652036726,0.791840977292697,0.471444567551027,0.847973517897214,0.295320306609122,0.500784624565491,0.473074230737206,0.282002966359788,2.27550480634522,188.583984,4.69574771137981
"28143",57630,0.77450594399764,0.817996277269568,0.0578934595374796,0.75349695741349,0.450419558551076,0.254486686683169,0.478223252920334,-0.301668878246208,2.15459097242532,142.754883,3.28535325812655
"128089",364161,2.68117783661102,2.47399676748582,2.38889990260308,1.94441828322028,1.68105409757012,1.791925104743,1.32517166280441,1.01463800078913,3.05968819432389,1147.32959,15.3012816558268
"91770",221840,2.69095050206873,2.24996825000447,1.75390782340784,1.22528919514157,0.949896615663154,0.0153941287086634,0.616781775164053,0.290477365967578,3.03214255017183,1076.818604,9.79266565612606
"94302",230470,0.692510805645313,-0.499668825262152,-0.871187314323889,0.529809939431305,-0.573985126390232,0.0188444076661059,0.0847678256802386,0.392186577252622,2.39300634378265,247.176025,-0.226721710300688
"87075",206367,0.333177141961571,0.501238970886364,-0.906249216324682,0.353187951474562,0.694351567097937,-0.145841582669537,-0.095964823198268,0.36134303173904,2.41281274089369,258.709717,1.09524304096699
"16554",41065,1.37773650677187,-0.0593898928628149,0.753953927385798,0.609031168620739,0.617553451963854,0.659605335457137,0.0480523955061718,0.231760551802713,2.34014383821251,218.848633,4.23830344464547
"144841",434986,2.72411724776391,2.35933531959473,1.98434924760993,1.56537872801204,1.07705881023779,0.794783029689826,0.462956530660241,0.609937334429053,3.3097876229998,2040.739746,11.5779162479975
"86169",203409,2.68906456061602,2.45695814971347,2.3193572962834,1.90413931464783,1.78302062165238,1.86205747734227,1.36246811112844,1.13830036086605,2.61884857953622,415.765625,15.5153658922499
"36566",68027,0.957050966923881,0.818012125885879,0.913895778017378,0.250921347348922,0.667967077274283,0.27696382487934,0.301156356973536,-0.529861579600603,2.16179337249316,145.14209,3.65610589770262
"117149",317524,1.18644077785606,0.797000232409341,-0.0731869796748751,-0.23301714378324,0.662724125345335,0.480312854614667,-0.807493876273489,0.126737761703967,2.42398944077983,265.454102,2.13951775219777
"3632",6174,2.74575743594556,2.39445852091044,2.44181926643517,2.71094836963106,2.22318426114642,2.20116916915914,1.73338832869942,1.33595824457126,3.16475819082949,1461.363281,17.7866835964985
"121211",334706,1.03981178253429,-0.753947267602205,0.69239318375767,-1.0706321707599,0.583726297010905,0.151932811438834,0.63878926577102,-0.820172553806895,2.68112569424608,479.872314,0.461901348343718
"23322",52237,0.899810656848652,0.266142758377827,-0.131530137230807,0.0651803387178298,0.56367137385036,0.489171820879817,0.705116476565243,0.471910726218404,2.61741989974631,414.400146,3.32947401422733
"123301",343542,0.98843511624852,1.19099725556572,0.620569924366397,0.858328421377407,0.792948000501131,0.681556890915824,0.422733596088968,0.293150549585301,2.42193795015296,264.203125,5.84871975464927
"25879",55098,-0.0608438095421021,0.76146527141583,0.260742117237673,0.403378446391109,-0.116488464887122,0.458795374938633,-1.18036395115546,-0.387089051298115,2.37025722645076,234.561768,0.139595933100445
"72624",158551,0.569778750219346,0.898649228249007,0.551023667823236,0.579127774175917,0.772236159891613,0.601372719660976,0.188885473828138,0.39048044887425,2.51292738774913,325.782227,4.55155422272248
"138868",410686,2.02276654787549,1.68305453470961,1.29399794984194,1.21300652934762,0.572816905520717,0.948785624185264,0.617546118104681,-0.447004665614004,3.24490945056595,1757.557129,7.90496954397131
"124123",346997,2.58022548465882,2.17882964183852,1.6691719489635,1.38108526595717,0.997671553194163,1.90121320007441,2.01016041712277,1.76680342491436,2.92996157931899,851.062744,14.4851609367237
"49372",89978,0.0565252492545852,0.768385515532787,0.557233305515723,-0.295442844373503,1.20009858373707,-0.113816773913267,0.750346372018922,0.504458900541137,2.67645425290384,474.738281,3.42778830831345
"50353",92209,0.71659441690502,0.399112929359452,0.390576047869349,0.64314184731971,0.684462942395352,0.555360871227091,-0.321125772776229,-0.352658113739016,2.60399230410846,401.783691,2.71546516856073
"105286",269314,0.878637534493162,1.1844912970118,0.487245026237338,0.905801113449973,0.765191984812177,0.299513400135547,0.719517065606902,0.312362082782551,2.52450831787899,334.586426,5.55275950452945
"107335",276839,0.89794318659172,0.518762074854817,0.61554690662007,0.870692012662712,0.793192364387629,0.344853245763839,-0.792575695616036,0.325124909933704,2.20689502045923,161.025635,3.57353900519845
"73925",163038,1.13081193683038,0.845397537871207,0.777059292939061,0.56680421892298,0.839249401229454,0.626359258260792,0.323058120128744,0.26814041511984,2.50186593726187,317.589355,5.37688018130246
"145026",435707,1.53106459413498,0.712797807821418,0.396123295298995,0.56809935935862,0.954284054957531,0.586529920003573,0.600530103277386,0.588710710711084,2.54978788606235,354.640137,5.93813984556359
"67023",140406,0.906622141625416,-1.92844936063307,0.433583439208805,0.669284981534411,-1.22039629460804,0.593411130253942,-0.745430172459969,0.0330210421855213,2.60715935034297,404.724365,-1.25835309289298
"59852",117542,1.17786168059713,1.03284910143897,0.54876347510177,0.726355169790145,0.413929955879463,-0.960843757747636,-0.448581721321747,-1.77816862251036,2.41396612938012,259.397705,0.71216528122773
